run,amikacin,bedaquiline,bioproject,biosample,capreomycin,ciprofloxacin,clofazimine,cycloserine,delamanid,ethambutol,ethionamide,gatifloxacin,isoniazid,kanamycin,levofloxacin,linezolid,moxifloxacin,ofloxacin,para-aminosalicylic_acid,pyrazinamide,rifampicin,streptomycin,thioacetazone
SRR6785538,S,,,,S,,,,,,,,R,,,,S,S,,S,R,,
SRR6785539,S,,,,S,,,,,,,,R,,,,S,S,,R,R,,
SRR6785540,,,,,,,,,,,,,S,,,,S,S,,S,S,,
SRR6785541,,,,,,,,,,,,,S,,,,S,S,,S,S,,
SRR6785542,S,,,,S,,,,,,,,R,,,,S,S,,R,R,,
SRR6785543,,,,,,,,,,,,,S,,,,S,S,,S,S,,
SRR6785544,,,,,,,,,,,,,S,,,,S,S,,S,S,,
SRR6785545,,,,,,,,,S,,,,S,,,,S,S,,S,S,,
SRR6785546,S,,,,S,,,,,,,,R,,,,S,S,,S,S,,
SRR6785547,,,,,,,,,,,,,S,,,,S,S,,S,S,,
SRR6785548,,,,,,,,,,,,,S,,,,S,S,,S,S,,
SRR6785549,S,,,,S,,,,,,,,R,,,,S,S,,R,R,,
SRR6797271,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797272,,,,,,,,,,,,,R,S,,,S,S,,R,R,,
SRR6797273,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797274,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797275,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797276,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797277,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797278,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797279,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797280,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797281,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797282,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797283,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797284,,,PRJNA428596,SAMN08629343,,,,,,,,,S,,,,S,S,,S,S,,
SRR6797285,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797286,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797287,,,,,,,,,,,,,R,,,,S,S,,S,S,,
SRR6797288,,,,,,,,,R,,,,R,S,,,,,,,R,,
SRR6797289,,,PRJNA428596,SAMN08629351,,,,,,,,,R,S,,,S,S,,,R,,
SRR6797290,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797291,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797292,,,PRJNA428596,SAMN08629313,,,,,S,,,,S,,,,S,S,,,S,,
SRR6797293,,,,,,,,,,,,,S,,,,S,S,,S,S,,
SRR6797294,,,PRJNA428596,SAMN08629315,,,,,,,,,R,S,,,S,S,,,R,,
SRR6797295,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797296,,,,,,,,,,,,,S,,,,S,S,,S,S,,
SRR6797297,,,PRJNA428596,SAMN08629316,,,,,,,,,S,,,,S,S,,,S,,
SRR6797298,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797299,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797300,,,PRJNA428596,SAMN08629321,,,,,,,,,R,S,,,S,S,,,R,,
SRR6797301,,,PRJNA428596,SAMN08629320,,,,,,,,,S,,,,S,S,,,S,,
SRR6797302,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797303,,,,,,,,,,,,,R,,,,S,S,,,S,,
SRR6797304,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797305,,,,,,,,,S,,,,S,,,,S,S,,,S,,
SRR6797306,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797307,,,PRJNA428596,SAMN08629587,,,,,,,,S,S,,R,,R,R,,,S,,
SRR6797308,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797309,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797310,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797311,,,,,,,,,S,,,,S,,,,S,S,,,S,,
SRR6797312,,,PRJNA428596,SAMN08629166,,,,,,,,,S,,,,S,S,,,S,,
SRR6797313,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797314,,,,,,,,,S,,,,S,,,,S,S,,,S,,
SRR6797315,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797316,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797317,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797318,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797319,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797320,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797321,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797322,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797323,,,,,,,,,,,,,S,,,,S,S,,R,S,,
SRR6797324,,,,,,,,,,,,,S,,,,,,,,R,,
SRR6797325,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797326,,,,,,,,,S,,,,S,,,,S,S,,,S,,
SRR6797327,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797328,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797329,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797330,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797331,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797332,,,,,,,,,,,,,R,S,,,S,S,,,R,,
SRR6797333,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797334,,,PRJNA428596,SAMN08629206,,,,,,,,,S,,,,S,S,,,S,,
SRR6797335,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797336,,,PRJNA428596,SAMN08629208,,,,,,,,,R,,,,S,S,,,S,,
SRR6797337,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797338,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797339,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797340,,,,,,,,,,,,,R,,,,S,S,,,S,,
SRR6797341,,,,,,,,,,,,,S,,,,S,S,,S,S,,
SRR6797342,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797343,,,PRJNA428596,SAMN08629538,,,,,,,,,S,,,,S,S,,,S,,
SRR6797344,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797345,,,,,,,,,S,,,,S,,,,S,S,,,S,,
SRR6797346,,,PRJNA428596,SAMN08629408,,,,,,,,,S,S,,,S,S,,R,S,,
SRR6797347,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797348,,,,,,,,,,,,,S,,,,S,S,,S,S,,
SRR6797349,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797350,,,PRJNA428596,SAMN08629404,,,,,,,,,S,,,,S,S,,,S,,
SRR6797351,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797352,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797353,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797354,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797355,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797356,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797357,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797358,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797359,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797360,,,,,,,,,,,,,S,,,,,,,,S,,
SRR6797361,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797362,,,PRJNA428596,SAMN08629089,,,,,,,,,S,,,,S,S,,,S,,
SRR6797363,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797364,,,,,,,,,S,,,,S,,,,S,S,,,S,,
SRR6797365,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797366,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797367,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797368,,,PRJNA428596,SAMN08629083,,,,,,,,S,S,,R,,R,R,,,R,,
SRR6797369,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797370,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797371,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797372,,,,,,,,,S,,,,S,,,,S,S,,,S,,
SRR6797373,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797374,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797375,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797376,,,,,,,,,,,,,S,,,,S,S,,S,S,,
SRR6797377,,,PRJNA428596,SAMN08629381,,,,,,,,,S,,,,S,S,,,S,,
SRR6797378,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797379,,,,,,,,,,,,,S,,,,S,S,,S,S,,
SRR6797380,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797381,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797382,,,PRJNA428596,SAMN08629376,,,,,,,,S,S,,R,,R,R,,,S,,
SRR6797383,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797384,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797385,,,,,,,,,,,,,R,,,,S,S,,,S,,
SRR6797386,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797387,,,PRJNA428596,SAMN08629310,,,,,,,,,S,,,,,,,,S,,
SRR6797388,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797389,,,,,,,,,,,,,R,S,,,S,S,,R,R,,
SRR6797390,,,PRJNA428596,SAMN08629244,,,,,,,,S,S,S,S,,S,S,,,S,,
SRR6797391,,,,,,,,,,,,,R,S,,,S,S,,,S,,
SRR6797392,,,,,,,,,,,,,R,S,,,S,S,,,S,,
SRR6797393,,,,,,,,,,,,,R,S,,,S,S,,,R,,
SRR6797394,,,,,,,,,,,,,S,S,,,S,S,,R,S,,
SRR6797395,,,,,,,,,S,,,,S,S,,,S,S,,,S,,
SRR6797396,,,,,,,,,,,,,R,S,,,S,S,,,S,,
SRR6797397,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797398,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797399,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797400,,,PRJNA428596,SAMN08629307,,,,,,,,,S,,,,S,S,,,S,,
SRR6797401,,,,,,,,,,,,S,S,,R,,R,R,,,S,,
SRR6797402,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797403,,,,,,,,,S,,,,S,,,,S,S,,,S,,
SRR6797404,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797405,,,,,,,,,S,,,,S,,,,S,S,,,S,,
SRR6797406,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797407,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797408,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797409,,,,,,,,,S,,,,S,,,,S,S,,,S,,
SRR6797410,,,PRJNA428596,SAMN08629118,,,,,,,,,S,,,,S,S,,,S,,
SRR6797411,,,,,,,,,,,,,R,,,,S,R,,,S,,
SRR6797412,,,,,,,,,,,,,S,,,,,,,,S,,
SRR6797413,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797414,,,PRJNA428596,SAMN08629370,,,,,,,,,R,S,,,S,S,,R,R,,
SRR6797415,,,PRJNA428596,SAMN08629262,,,,,,,,,S,S,,,S,S,,,S,,
SRR6797416,,,PRJNA428596,SAMN08629033,,,,,,,,,S,,,,S,S,,,S,,
SRR6797417,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797418,,,PRJNA428596,SAMN08629035,,,,,,,,,R,S,,,S,S,,,R,,
SRR6797419,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797420,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797421,,,,,,,,,,,,,S,S,,,S,S,,,S,,
SRR6797422,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797423,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797424,,,,,,,,,S,,,,S,,,,S,S,,,S,,
SRR6797425,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797426,,,PRJNA428596,SAMN08629362,,,,,,,,,R,S,,,S,S,,R,R,,
SRR6797427,,,,,,,,,,,,,R,S,,,S,S,,,S,,
SRR6797428,,,,,,,,,R,,,,S,,,,S,S,,,S,,
SRR6797429,,,,,,,,,,,,,S,,,,S,S,,S,S,,
SRR6797430,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797431,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797432,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797433,,,,,,,,,R,,,,S,,,,S,S,,,S,,
SRR6797434,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797435,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797436,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797437,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797438,,,PRJNA428596,SAMN08629335,,,,,,,,,S,,,,S,S,,,S,,
SRR6797439,,,PRJNA428596,SAMN08629334,,,,,,,,,S,,,,S,S,,S,S,,
SRR6797440,,,PRJNA428596,SAMN08629333,,,,,,,,,S,,,,S,S,,,S,,
SRR6797441,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797442,,,PRJNA428596,SAMN08629339,,,,,,,,,S,,,,S,S,,,S,,
SRR6797443,,,PRJNA428596,SAMN08629338,,,,,,,,,S,,,,S,S,,,S,,
SRR6797444,,,PRJNA428596,SAMN08629337,,,,,,,,,S,,,,S,S,,,S,,
SRR6797445,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797446,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797447,,,PRJNA428596,SAMN08629340,,,,,,,,,S,,,,S,S,,,S,,
SRR6797448,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797449,,,PRJNA428596,SAMN08629460,,,,,,,,,S,,,,S,S,,,S,,
SRR6797450,,,PRJNA428596,SAMN08629461,,,,,R,,,,S,,,,S,S,,,S,,
SRR6797451,,,PRJNA428596,SAMN08629458,,,,,,,,,S,,,,S,S,,R,R,,
SRR6797452,,,PRJNA428596,SAMN08629459,,,,,,,,,S,,,,S,S,,S,S,,
SRR6797453,,,,,,,,,,,,,R,,,,S,S,,,S,,
SRR6797454,,,PRJNA428596,SAMN08629457,,,,,,,,,S,,,,S,S,,,S,,
SRR6797455,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797456,,,PRJNA428596,SAMN08629455,,,,,,,,,R,S,,,S,S,,,R,,
SRR6797457,,,,,,,,,,,,,S,,,,S,S,,,R,,
SRR6797458,,,PRJNA428596,SAMN08629453,,,,,,,,,R,S,,,S,S,,S,R,,
SRR6797459,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797460,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797461,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797462,,,,,,,,,,,,,S,,,,,,,,S,,
SRR6797463,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797464,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797465,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797466,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797467,,,PRJNA428596,SAMN08629579,,,,,,,,,S,,,,S,S,,,S,,
SRR6797468,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797469,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797470,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797471,,,PRJNA428596,SAMN08629260,,,,,,,,,S,S,,,S,S,,,S,,
SRR6797472,,,PRJNA428596,SAMN08629261,,,,,,,,,S,S,,,S,S,,,S,,
SRR6797473,,,,,,,,,,,,S,S,,S,,S,S,,,S,,
SRR6797474,,,,,,,,,,,,,R,S,,,S,S,,,R,,
SRR6797475,,,,,,,,,,,,,S,S,,,S,S,,,S,,
SRR6797476,,,PRJNA428596,SAMN08629254,,,,,,,,,S,S,,,S,S,,,S,,
SRR6797477,,,,,,,,,,,,,S,S,,,S,S,,,S,,
SRR6797478,,,PRJNA428596,SAMN08629256,,,,,,,,,S,S,,,S,S,,,S,,
SRR6797479,,,PRJNA428596,SAMN08629257,,,,,,,,,R,S,,,S,S,,,S,,
SRR6797480,,,PRJNA428596,SAMN08629258,,,,,,,,,R,S,,,S,S,,S,S,,
SRR6797481,,,PRJNA428596,SAMN08629259,,,,,,,,,R,S,,,S,S,,,R,,
SRR6797482,,,,,,,,,,,,,S,,,,S,S,,S,S,,
SRR6797483,,,PRJNA428596,SAMN08629550,,,,,,,,,S,,,,S,S,,S,S,,
SRR6797484,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797485,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797486,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797487,,,,,,,,,R,,,S,S,,S,,S,R,,,S,,
SRR6797488,,,,,,,,,,,,S,S,,R,,R,R,,,S,,
SRR6797489,,,,,,,,,R,,,,S,,,,S,S,,,S,,
SRR6797490,,,PRJNA428596,SAMN08629157,,,,,,,,,S,,,,S,S,,,S,,
SRR6797491,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797492,,,,,,,,,,,,,R,,,,S,S,,,R,,
SRR6797493,,,,,,,,,,,,,S,,,,R,R,,,S,,
SRR6797494,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797495,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797496,,,,,,,,,,,,,R,,,,S,S,,,R,,
SRR6797497,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797498,,,,,,,,,,,,S,S,,R,,R,R,,,S,,
SRR6797499,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797500,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797501,,,PRJNA428596,SAMN08629006,,,,,,,,,S,,,,S,S,,,S,,
SRR6797502,,,PRJNA428596,SAMN08629007,,,,,R,,,,S,,,,S,S,,,S,,
SRR6797503,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797504,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797505,,,PRJNA428596,SAMN08629002,,,,,,,,,S,,,,S,S,,,S,,
SRR6797506,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797507,,,PRJNA428596,SAMN08629414,,,,,R,,,,S,,,,S,S,,,S,,
SRR6797508,,,PRJNA428596,SAMN08629415,,,,,,,,,S,,,,S,S,,,S,,
SRR6797509,,,PRJNA428596,SAMN08629412,,,,,,,,,S,,,,S,S,,,S,,
SRR6797510,,,PRJNA428596,SAMN08629413,,,,,,,,,S,,,,,,,,S,,
SRR6797511,,,PRJNA428596,SAMN08629418,,,,,,,,,S,,,,S,S,,,S,,
SRR6797512,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797513,,,PRJNA428596,SAMN08629416,,,,,,,,,S,,,,S,S,,S,S,,
SRR6797514,,,PRJNA428596,SAMN08629417,,,,,,,,,S,,,,S,S,,,S,,
SRR6797515,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797516,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797517,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797518,,,,,,,,,,,,,S,,,,,,,,S,,
SRR6797519,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797520,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797521,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797522,,,,,,,,,,,,,S,,,,S,R,,,S,,
SRR6797523,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797524,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797525,,,,,,,,,,,,,S,,,,S,S,,S,S,,
SRR6797526,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797527,,,,,,,,,R,,,,S,,,,S,S,,,S,,
SRR6797528,,,,,,,,,,,,,R,,,,S,S,,,S,,
SRR6797529,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797530,,,,,,,,,,,,,R,S,,,S,S,,,R,,
SRR6797531,,,PRJNA428596,SAMN08629231,,,,,,,,,S,,,,S,S,,S,S,,
SRR6797532,,,,,,,,,R,,,,S,,,,S,S,,,S,,
SRR6797533,,,PRJNA428596,SAMN08629214,,,,,,,,,S,,,,S,S,,,S,,
SRR6797534,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797535,,,PRJNA428596,SAMN08629299,,,,,,,,,S,,,,S,S,,,S,,
SRR6797536,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797537,,,,,,,,,,,,,R,,,,S,S,,,R,,
SRR6797538,,,,,,,,,,,,,R,S,,,R,R,,,R,,
SRR6797539,,,,,,,,,,,,,R,,,,S,S,,,S,,
SRR6797540,,,PRJNA428596,SAMN08629294,,,,,,,,,R,,,,S,S,,,S,,
SRR6797541,,,,,,,,,,,,,R,S,,,S,S,,S,R,,
SRR6797542,,,PRJNA428596,SAMN08629292,,,,,,,,,R,S,,,S,S,,R,R,,
SRR6797543,,,PRJNA428596,SAMN08629301,,,,,R,,,,S,,,,S,S,,,S,,
SRR6797544,,,PRJNA428596,SAMN08629300,,,,,,,,,S,,,,S,S,,,S,,
SRR6797545,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797546,,,,,,,,,R,,,,S,,,,S,S,,,S,,
SRR6797547,,,PRJNA428596,SAMN08629106,,,,,,,,,S,,,,S,S,,,S,,
SRR6797548,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797549,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797550,,,PRJNA428596,SAMN08629105,,,,,,,,,S,,,,S,S,,,S,,
SRR6797551,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797552,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797553,,,PRJNA428596,SAMN08629375,,,,,,,,S,S,,R,,R,R,,,S,,
SRR6797554,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797555,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797556,,,,,,,,,,,,S,R,S,S,,S,S,,,R,,
SRR6797557,,,,,,,,,,,,,R,,,,S,S,,,S,,
SRR6797558,,,PRJNA428596,SAMN08629276,,,,,,,,,R,,,,S,S,,,S,,
SRR6797559,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797560,,,,,,,,,S,,,,R,S,,,S,S,,,R,,
SRR6797561,,,,,,,,,,,,,R,,,,S,S,,S,S,,
SRR6797562,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797563,,,,,,,,,,,,,R,S,,,S,S,,,R,,
SRR6797564,,,,,,,,,,,,,R,,,,S,S,,,S,,
SRR6797565,,,PRJNA428596,SAMN08629281,,,,,,,,,S,,,,S,S,,,S,,
SRR6797566,,,,,,,,,,,,,S,,,,S,S,,,R,,
SRR6797567,,,PRJNA428596,SAMN08629592,,,,,,,,,S,,,,,,,,S,,
SRR6797568,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797569,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797570,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797571,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797572,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797573,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797574,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797575,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797576,,,,,,,,,,,,S,S,,R,,R,R,,,S,,
SRR6797577,,,PRJNA428596,SAMN08628995,,,,,,,,,S,,,,S,S,,,S,,
SRR6797578,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797579,,,PRJNA428596,SAMN08628993,,,,,,,,,S,,,,S,S,,,S,,
SRR6797580,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797581,,,PRJNA428596,SAMN08629469,,,,,,,,,S,,,,S,S,,S,S,,
SRR6797582,,,,,,,,,S,,,,S,,,,S,S,,,S,,
SRR6797583,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797584,,,,,,,,,,,,S,S,,R,,R,R,,,S,,
SRR6797585,,,PRJNA428596,SAMN08629017,,,,,,,,,S,,,,S,S,,,S,,
SRR6797586,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797587,,,PRJNA428596,SAMN08629015,,,,,,,,,S,,,,S,S,,,S,,
SRR6797588,,,PRJNA428596,SAMN08629014,,,,,,,,,S,,,,S,S,,,S,,
SRR6797589,,,PRJNA428596,SAMN08629013,,,,,,,,,S,,,,S,S,,,S,,
SRR6797590,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797591,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797592,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797593,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797594,,,PRJNA428596,SAMN08629021,,,,,,,,,S,,,,S,S,,,S,,
SRR6797595,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797596,,,PRJNA428596,SAMN08629472,,,,,,,,,S,,,,S,S,,,S,,
SRR6797597,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797598,,,,,,,,,S,,,,S,,,,S,S,,,S,,
SRR6797599,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797600,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797601,,,,,,,,,,,,,S,,,,S,S,,S,S,,
SRR6797602,,,,,,,,,,,,,R,S,,,S,S,,,R,,
SRR6797603,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797604,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797605,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797606,,,,,,,,,,,,,S,S,,,S,S,,,S,,
SRR6797607,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797608,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797609,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797610,,,PRJNA428596,SAMN08629242,,,,,,,,,S,S,,,S,S,,,S,,
SRR6797611,,,PRJNA428596,SAMN08629468,,,,,,,,,S,,,,S,S,,,S,,
SRR6797612,,,,,,,,,,,,,R,,,,S,S,,R,S,,
SRR6797613,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797614,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797615,,,,,,,,,,,,,S,,,,,,,,S,,
SRR6797616,,,,,,,,,,,,,S,S,,,S,S,,,S,,
SRR6797617,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797618,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797619,,,,,,,,,,,,,R,S,,,S,S,,,R,,
SRR6797620,,,,,,,,,,,,,S,S,,,S,S,,,S,,
SRR6797621,,,,,,,,,,,,,S,S,,,S,S,,,S,,
SRR6797622,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797623,,,,,,,,,,,,,S,S,,,S,S,,,S,,
SRR6797624,,,,,,,,,,,,,S,,,,R,R,,,S,,
SRR6797625,,,,,,,,,,,,,S,,,,S,S,,,S,,
SRR6797626,,,,,,,,,,,,,R,S,,,S,S,,S,R,,
